pickup	dropoff	passengers	distance	fare	tip	tolls	total	color	payment	pickup_zone	dropoff_zone	pickup_borough	dropoff_borough
3/22/2019 20:04	3/22/2019 20:08	1	0.33	4	0.8	0	8.6	yellow	credit card	Times Sq/Theatre District	Times Sq/Theatre District	Manhattan	Manhattan
3/11/2019 11:42	3/11/2019 11:57	1	1.6	10.5	0	0	13.8	yellow	cash	Midtown Center	Lenox Hill West	Manhattan	Manhattan
3/22/2019 6:24	3/22/2019 6:24	1	0	72	0	0	72	yellow		East New York		Brooklyn	
3/13/2019 17:22	3/13/2019 17:34	1	3.1	12	0	0	16.3	yellow	cash	Upper West Side South	East Harlem North	Manhattan	Manhattan
3/29/2019 10:27	3/29/2019 10:51	1	2.1	16	3.85	0	23.15	yellow	credit card	Midtown East	Upper East Side North	Manhattan	Manhattan
3/14/2019 15:11	3/14/2019 15:33	1	2	14.5	3.55	0	21.35	yellow	credit card	Midtown North	Kips Bay	Manhattan	Manhattan
3/20/2019 23:35	3/20/2019 23:53	1	2.87	13.5	3.46	0	20.76	yellow	credit card	West Village	Flatiron	Manhattan	Manhattan
3/3/2019 22:07	3/3/2019 22:43	1	8.3	29.5	6.65	0	39.95	yellow	credit card	East Chelsea	Prospect-Lefferts Gardens	Manhattan	Brooklyn
3/3/2019 15:17	3/3/2019 15:38	2	8.49	26	7.32	0	36.62	yellow	credit card	Meatpacking/West Village West	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/12/2019 18:47	3/12/2019 18:53	2	0.94	6	2.06	0	12.36	yellow	credit card	Upper East Side North	Upper East Side South	Manhattan	Manhattan
3/12/2019 15:02	3/12/2019 15:45	1	9.85	36	5	5.76	50.06	yellow	credit card	Times Sq/Theatre District	LaGuardia Airport	Manhattan	Queens
3/8/2019 23:19	3/8/2019 23:23	1	0.6	5	0	0	8.8	yellow	cash	Murray Hill	Midtown East	Manhattan	Manhattan
3/20/2019 13:26	3/20/2019 13:40	1	0.9	9.5	2.56	0	15.36	yellow	credit card	Union Sq	Penn Station/Madison Sq West	Manhattan	Manhattan
3/12/2019 14:34	3/12/2019 14:39	1	0.97	6	2.32	0	11.62	yellow	credit card	Upper West Side South	Upper West Side North	Manhattan	Manhattan
3/10/2019 7:50	3/10/2019 8:19	2	21.27	56	5	0	61.8	yellow	credit card	JFK Airport	Sunset Park West	Queens	Brooklyn
3/13/2019 7:29	3/13/2019 7:34	1	1.14	6	1.86	0	11.16	yellow	credit card	Upper East Side North	Upper West Side South	Manhattan	Manhattan
3/17/2019 4:22	3/17/2019 4:44	2	4.3	17.5	0	0	21.3	yellow		Lower East Side	Bushwick South	Manhattan	Brooklyn
3/12/2019 9:26	3/12/2019 9:51	1	1.8	15	2	0	20.3	yellow	credit card	Midtown East	East Chelsea	Manhattan	Manhattan
3/8/2019 3:19	3/8/2019 3:26	2	2	8.5	1	0	13.3	yellow	credit card	West Chelsea/Hudson Yards	Clinton West	Manhattan	Manhattan
3/17/2019 11:49	3/17/2019 11:57	1	0.16	6	0	0	9.3	yellow	cash	Murray Hill	Murray Hill	Manhattan	Manhattan
3/20/2019 17:28	3/20/2019 17:36	1	0.8	6.5	2.15	0	12.95	yellow	credit card	Times Sq/Theatre District	Midtown North	Manhattan	Manhattan
3/22/2019 7:29	3/22/2019 7:41	1	1.6	9.5	0	0	12.8	yellow	cash	Lenox Hill East	Lincoln Square East	Manhattan	Manhattan
3/7/2019 19:34	3/7/2019 19:54	4	3.58	15	3.86	0	23.16	yellow	credit card	Meatpacking/West Village West	Midtown North	Manhattan	Manhattan
3/27/2019 5:29	3/27/2019 6:09	1	19.43	52	12.21	5.76	73.27	yellow	credit card	JFK Airport	Hudson Sq	Queens	Manhattan
3/27/2019 17:52	3/27/2019 18:08	1	3.46	14	0	0	18.3	yellow	cash	East Chelsea	Upper East Side North	Manhattan	Manhattan
3/23/2019 19:11	3/23/2019 19:23	1	4.68	15.5	0	0	16.3	yellow	cash	JFK Airport	South Jamaica	Queens	Queens
3/22/2019 19:16	3/22/2019 19:24	1	1.8	8.5	3.2	0	16	yellow	credit card	Midtown Center	Upper East Side North	Manhattan	Manhattan
3/8/2019 23:03	3/8/2019 23:15	1	1.74	9	2.56	0	15.36	yellow	credit card	Lower East Side	Battery Park City	Manhattan	Manhattan
3/27/2019 11:59	3/27/2019 12:22	1	2.7	16	4.8	0	24.1	yellow	credit card	Clinton East	Upper East Side North	Manhattan	Manhattan
3/19/2019 16:48	3/19/2019 17:01	1	2.07	10.5	2.46	0	14.76	yellow	credit card	Washington Heights South	Manhattanville	Manhattan	Manhattan
3/23/2019 14:41	3/23/2019 15:05	1	3.51	17.5	0	0	20.8	yellow	cash	Meatpacking/West Village West	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/17/2019 17:46	3/17/2019 17:54	1	1.58	7.5	0	0	10.8	yellow	cash	Midtown South	Midtown East	Manhattan	Manhattan
3/29/2019 16:53	3/29/2019 16:58	1	0.6	5	0	0	9.3	yellow	cash	East Village	Lower East Side	Manhattan	Manhattan
3/1/2019 20:47	3/1/2019 20:51	1	0.92	5	0	0	8.8	yellow	credit card	Central Park	Central Park	Manhattan	Manhattan
3/27/2019 8:18	3/27/2019 8:33	5	3.54	14.5	4.45	0	22.25	yellow	credit card	East Village	Financial District South	Manhattan	Manhattan
3/21/2019 21:17	3/21/2019 21:50	1	6.7	25.5	6	0	35.3	yellow	credit card	TriBeCa/Civic Center	Prospect-Lefferts Gardens	Manhattan	Brooklyn
3/19/2019 14:01	3/19/2019 14:23	1	4.43	18	0	0	18.8	yellow	credit card	Midtown Center	Sunnyside	Manhattan	Queens
3/22/2019 12:09	3/22/2019 12:22	1	2	11	2.15	0	16.45	yellow	credit card	Lincoln Square East	Lincoln Square East	Manhattan	Manhattan
3/3/2019 21:28	3/3/2019 21:57	2	18.47	52	0	0	52.8	yellow	cash	JFK Airport	Long Island City/Hunters Point	Queens	Queens
3/13/2019 23:44	3/13/2019 23:56	2	6.15	18.5	0	0	19.8	yellow	cash	JFK Airport	Howard Beach	Queens	Queens
3/5/2019 19:07	3/5/2019 19:17	6	1.21	8	2.46	0	14.76	yellow	credit card	Upper East Side South	Lenox Hill East	Manhattan	Manhattan
3/27/2019 7:31	3/27/2019 7:34	1	0.5	4.5	1	0	8.8	yellow	credit card	Clinton East	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/4/2019 19:55	3/4/2019 20:12	1	2.17	12	1	0	17.3	yellow	credit card	Lincoln Square East	UN/Turtle Bay South	Manhattan	Manhattan
3/22/2019 7:57	3/22/2019 8:02	1	0.51	5	0	0	8.3	yellow	cash	Times Sq/Theatre District	Midtown Center	Manhattan	Manhattan
3/12/2019 14:40	3/12/2019 14:57	1	1.25	12	3.82	0	19.12	yellow	credit card	Union Sq	East Chelsea	Manhattan	Manhattan
3/3/2019 0:34	3/3/2019 0:47	1	2.1	10.5	2.85	0	17.15	yellow	credit card	UN/Turtle Bay South	East Village	Manhattan	Manhattan
3/27/2019 18:14	3/27/2019 18:18	1	0.59	4.5	0	0	8.8	yellow	cash	Clinton East	East Chelsea	Manhattan	Manhattan
3/22/2019 1:01	3/22/2019 1:06	1	1.12	6	1.96	0	11.76	yellow	credit card	Midtown Center	Midtown East	Manhattan	Manhattan
3/22/2019 23:19	3/22/2019 23:28	1	1.36	8	2.36	0	14.16	yellow	credit card	Lincoln Square East	Clinton East	Manhattan	Manhattan
3/29/2019 19:43	3/29/2019 19:52	1	3.7	12	0	0	13.8	yellow		JFK Airport	Baisley Park	Queens	Queens
3/10/2019 16:00	3/10/2019 16:05	1	0.56	4.5	1.56	0	9.36	yellow	credit card	Upper East Side North	Upper East Side North	Manhattan	Manhattan
3/23/2019 22:49	3/23/2019 23:03	1	3.5	12.5	3.25	0	19.55	yellow	credit card	Union Sq	Lenox Hill East	Manhattan	Manhattan
3/17/2019 18:36	3/17/2019 19:22	1	12.5	41	8.35	0	50.15	yellow	credit card	JFK Airport	Bedford	Queens	Brooklyn
3/8/2019 20:08	3/8/2019 20:12	2	0.45	4.5	0	0	5.8	yellow	cash	Central Harlem	Central Harlem	Manhattan	Manhattan
3/8/2019 10:08	3/8/2019 10:16	1	0.7	6.5	1.95	0	11.75	yellow	credit card	Sutton Place/Turtle Bay North	Lenox Hill East	Manhattan	Manhattan
3/7/2019 16:44	3/7/2019 17:01	1	1.4	11.5	1.2	0	17	yellow	credit card	Midtown Center	Clinton West	Manhattan	Manhattan
3/23/2019 23:19	3/23/2019 23:44	3	5.8	21.5	5.05	0	30.35	yellow	credit card	Upper West Side South	Battery Park City	Manhattan	Manhattan
3/12/2019 14:20	3/12/2019 14:30	1	1.6	9	2.45	0	14.75	yellow	credit card	Lincoln Square East	Upper West Side North	Manhattan	Manhattan
3/13/2019 20:15	3/13/2019 20:33	5	1.7	11.5	0	0	15.3	yellow	cash	Clinton East	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/16/2019 8:29	3/16/2019 8:48	5	7.89	24	5	0	29.8	yellow	credit card	LaGuardia Airport	South Williamsburg	Queens	Brooklyn
3/29/2019 21:12	3/29/2019 21:20	2	1.46	8	2.36	0	14.16	yellow	credit card	Yorkville West	Midtown Center	Manhattan	Manhattan
3/24/2019 11:08	3/24/2019 11:22	2	1.7	10	0	0	13.3	yellow	cash	Midtown Center	Penn Station/Madison Sq West	Manhattan	Manhattan
3/3/2019 12:04	3/3/2019 12:15	1	4.69	15	3.66	0	21.96	yellow	credit card	Yorkville East	Two Bridges/Seward Park	Manhattan	Manhattan
3/27/2019 21:55	3/27/2019 22:05	1	1.7	9	3.2	0	16	yellow	credit card	Lincoln Square East	Upper East Side South	Manhattan	Manhattan
3/11/2019 23:13	3/11/2019 23:16	1	0.29	3.5	0	0	7.3	yellow	cash	Gramercy	Kips Bay	Manhattan	Manhattan
3/15/2019 8:06	3/15/2019 8:21	5	2.3	11.5	2.96	0	17.76	yellow	credit card	Yorkville East	Upper West Side South	Manhattan	Manhattan
3/15/2019 21:28	3/15/2019 21:38	5	0.8	7	0	0	10.8	yellow	cash	Flatiron	Gramercy	Manhattan	Manhattan
3/12/2019 11:36	3/12/2019 11:57	1	1.5	13.5	3.36	0	20.16	yellow	credit card	Yorkville West	Upper East Side South	Manhattan	Manhattan
3/4/2019 19:47	3/4/2019 19:54	1	1.82	8	0	0	12.3	yellow	cash	Lenox Hill East	Upper East Side North	Manhattan	Manhattan
3/15/2019 9:30	3/15/2019 9:55	1	5.3	22	6.3	0	31.6	yellow	credit card	Murray Hill	Financial District North	Manhattan	Manhattan
3/1/2019 6:42	3/1/2019 6:47	1	0.7	5.5	1.75	0	10.55	yellow	credit card	Clinton East	Times Sq/Theatre District	Manhattan	Manhattan
3/28/2019 22:48	3/28/2019 22:57	6	0.97	7	2.16	0	12.96	yellow	credit card	Times Sq/Theatre District	Penn Station/Madison Sq West	Manhattan	Manhattan
3/2/2019 15:20	3/2/2019 15:24	2	0.55	4.5	1.56	0	11.31	yellow	credit card	East Village	Greenwich Village South	Manhattan	Manhattan
3/19/2019 17:58	3/19/2019 18:30	1	13.88	40.5	0	0	42.3	yellow	credit card	JFK Airport	Jackson Heights	Queens	Queens
3/31/2019 3:33	3/31/2019 3:39	2	0.6	5	0	0	8.8	yellow	cash	East Village	Two Bridges/Seward Park	Manhattan	Manhattan
3/31/2019 15:50	3/31/2019 16:12	2	3.15	15.5	0	0	18.8	yellow	cash	Midtown South	Two Bridges/Seward Park	Manhattan	Manhattan
3/16/2019 18:30	3/16/2019 18:32	1	0.3	3.5	1.35	0	8.15	yellow	credit card	Lenox Hill West	Upper East Side South	Manhattan	Manhattan
3/16/2019 19:14	3/16/2019 19:36	2	3.98	17.5	0	0	20.8	yellow	cash	West Village	Lincoln Square East	Manhattan	Manhattan
3/25/2019 9:31	3/25/2019 9:45	1	2.5	11.5	2.96	0	17.76	yellow	credit card	Yorkville East	UN/Turtle Bay South	Manhattan	Manhattan
3/24/2019 23:05	3/24/2019 23:20	1	4.31	15	0	0	18.8	yellow	cash	Union Sq	Upper West Side North	Manhattan	Manhattan
3/18/2019 11:22	3/18/2019 11:34	1	1.46	9	2	0	14.3	yellow	credit card	Midtown Center	Garment District	Manhattan	Manhattan
3/3/2019 20:09	3/3/2019 20:16	1	1.52	6.5	2.06	0	12.36	yellow	credit card	Little Italy/NoLiTa	Financial District North	Manhattan	Manhattan
3/1/2019 23:34	3/1/2019 23:39	2	1.26	6	0	0	9.8	yellow	cash	Garment District	Central Park	Manhattan	Manhattan
3/16/2019 22:54	3/16/2019 23:16	1	4.11	15.5	0	0	19.3	yellow	cash	Lower East Side	Lenox Hill West	Manhattan	Manhattan
3/30/2019 11:00	3/30/2019 11:10	6	2.89	11	5	0	19.3	yellow	credit card	Long Island City/Queens Plaza	UN/Turtle Bay South	Queens	Manhattan
3/9/2019 21:51	3/9/2019 21:57	1	1.9	8.5	0	0	12.3	yellow	credit card	Financial District North	Hudson Sq	Manhattan	Manhattan
3/29/2019 16:48	3/29/2019 16:56	2	1.89	52	0	5.76	65.56	yellow	cash	Long Island City/Hunters Point	Murray Hill	Queens	Manhattan
3/8/2019 9:12	3/8/2019 9:39	1	1.6	17	4.06	0	24.36	yellow	credit card	West Chelsea/Hudson Yards	Times Sq/Theatre District	Manhattan	Manhattan
3/2/2019 10:48	3/2/2019 10:57	1	2.19	9	3.08	0	15.38	yellow	credit card	Yorkville West	Midtown East	Manhattan	Manhattan
3/17/2019 1:20	3/17/2019 1:32	1	2.49	11	2.96	0	17.76	yellow	credit card	Lower East Side	East Williamsburg	Manhattan	Brooklyn
3/1/2019 4:30	3/1/2019 4:36	1	2.11	7.5	2.26	0	13.56	yellow	credit card	Sutton Place/Turtle Bay North	Yorkville West	Manhattan	Manhattan
3/11/2019 22:00	3/11/2019 22:17	3	3.11	14	3.56	0	21.36	yellow	credit card	Midtown Center	Upper West Side North	Manhattan	Manhattan
3/14/2019 16:08	3/14/2019 16:11	1	0.44	4	0	0	8.3	yellow	cash	Upper East Side North	Upper East Side North	Manhattan	Manhattan
3/15/2019 8:39	3/15/2019 9:00	1	3.4	15.5	3.25	0	19.55	yellow	credit card	LaGuardia Airport	Steinway	Queens	Queens
3/1/2019 15:52	3/1/2019 15:59	1	0.99	6	1.86	0	11.16	yellow	credit card	Upper East Side North	Upper East Side North	Manhattan	Manhattan
3/6/2019 7:47	3/6/2019 7:59	1	1.39	9.5	2.56	0	15.36	yellow	credit card	UN/Turtle Bay South	Garment District	Manhattan	Manhattan
3/13/2019 16:58	3/13/2019 18:04	5	19.25	52	13.11	5.76	78.67	yellow	credit card	Lenox Hill East	JFK Airport	Manhattan	Queens
3/22/2019 8:46	3/22/2019 8:56	5	1.9	9	1	0	13.3	yellow	credit card	Lincoln Square West	Manhattan Valley	Manhattan	Manhattan
3/12/2019 23:18	3/12/2019 23:24	1	1.19	6	1.96	0	11.76	yellow	credit card	East Village	West Village	Manhattan	Manhattan
3/28/2019 6:58	3/28/2019 7:18	1	6.32	20.5	4.26	0	25.56	yellow	credit card	Manhattan Valley		Manhattan	
3/19/2019 18:17	3/19/2019 18:30	1	0.99	9	2.66	0	15.96	yellow	credit card	Penn Station/Madison Sq West	Times Sq/Theatre District	Manhattan	Manhattan
3/25/2019 16:32	3/25/2019 16:41	1	1.1	7.5	2.95	0	14.75	yellow	credit card	Garment District	Midtown South	Manhattan	Manhattan
3/19/2019 13:49	3/19/2019 13:50	1	0.3	3	1.25	0	7.55	yellow	credit card	Upper East Side North	Upper East Side North	Manhattan	Manhattan
3/6/2019 19:51	3/6/2019 20:30	1	22.47	59.5	0	5.76	67.06	yellow	cash	JFK Airport	Woodlawn/Wakefield	Queens	Bronx
3/27/2019 23:10	3/27/2019 23:20	1	2.56	10	4.14	0	17.94	yellow	credit card	Lower East Side	UN/Turtle Bay South	Manhattan	Manhattan
3/19/2019 21:20	3/19/2019 21:47	1	5.3	20.5	3	0	27.3	yellow	credit card	Midtown Center	Brooklyn Heights	Manhattan	Brooklyn
3/21/2019 14:20	3/21/2019 14:55	1	8.8	28.5	7.5	5.76	45.06	yellow	credit card	UN/Turtle Bay South	LaGuardia Airport	Manhattan	Queens
3/15/2019 17:30	3/15/2019 17:39	1	0.87	7.5	2.36	0	14.16	yellow	credit card	Upper East Side South	Times Sq/Theatre District	Manhattan	Manhattan
3/3/2019 2:51	3/3/2019 3:08	1	4.65	17	4.16	0	24.96	yellow	credit card	Williamsburg (North Side)	Lenox Hill West	Brooklyn	Manhattan
3/22/2019 19:39	3/22/2019 19:57	1	1.91	12	3.26	0	19.56	yellow	credit card	Midtown East	Clinton West	Manhattan	Manhattan
3/24/2019 18:34	3/24/2019 18:37	1	0.55	4	1.46	0	8.76	yellow	credit card	Sutton Place/Turtle Bay North	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/6/2019 6:17	3/6/2019 6:22	1	1	5.5	1.75	0	10.55	yellow	credit card	East Chelsea	Garment District	Manhattan	Manhattan
3/9/2019 20:45	3/9/2019 20:52	6	1.15	6.5	2.06	0	12.36	yellow	credit card	Kips Bay	East Village	Manhattan	Manhattan
3/22/2019 11:15	3/22/2019 11:30	1	1.8	10.5	2.76	0	16.56	yellow	credit card	Midtown Center	Upper West Side South	Manhattan	Manhattan
3/6/2019 9:07	3/6/2019 9:23	2	1.31	10.5	2.76	0	16.56	yellow	credit card	Midtown Center	Penn Station/Madison Sq West	Manhattan	Manhattan
3/12/2019 20:12	3/12/2019 20:17	5	0.89	5.5	1.4	0	10.7	yellow	credit card	Midtown East	Lenox Hill West	Manhattan	Manhattan
3/2/2019 13:56	3/2/2019 14:19	1	2.8	15	0	0	18.3	yellow	credit card	Penn Station/Madison Sq West	East Village	Manhattan	Manhattan
3/18/2019 20:39	3/18/2019 20:44	1	0.8	5.5	0	0	9.3	yellow	cash	Clinton East	East Chelsea	Manhattan	Manhattan
3/10/2019 11:53	3/10/2019 12:01	1	1.1	7	2.05	0	12.35	yellow	credit card	Lincoln Square East	Upper East Side South	Manhattan	Manhattan
3/11/2019 10:39	3/11/2019 10:52	1	0.74	9	2.46	0	14.76	yellow	credit card	East Chelsea	Times Sq/Theatre District	Manhattan	Manhattan
3/24/2019 18:06	3/24/2019 18:21	2	7.8	22	5.05	0	30.35	yellow	credit card	Yorkville East	Battery Park City	Manhattan	Manhattan
3/9/2019 15:05	3/9/2019 16:00	1	18	52	12.2	5.76	73.26	yellow	credit card	JFK Airport	Midtown Center	Queens	Manhattan
3/14/2019 21:03	3/14/2019 21:19	1	2.47	12	2.37	0	18.17	yellow	credit card	Midtown Center	Yorkville West	Manhattan	Manhattan
3/12/2019 14:00	3/12/2019 14:06	5	0.85	6	0	0	6.8	yellow	cash	Manhattanville	Morningside Heights	Manhattan	Manhattan
3/22/2019 15:07	3/22/2019 15:15	1	1.2	7.5	0	0	10.8	yellow	cash	Clinton East	Midtown North	Manhattan	Manhattan
3/30/2019 20:50	3/30/2019 20:58	1	1	7	2.7	0	13.5	yellow	credit card	Clinton East	Lincoln Square East	Manhattan	Manhattan
3/24/2019 0:13	3/24/2019 0:28	1	2.4	11.5	3.05	0	18.35	yellow	credit card	Clinton East	Greenwich Village South	Manhattan	Manhattan
3/18/2019 6:15	3/18/2019 6:19	3	1.13	5.5	0	0	6.3	yellow	cash	Old Astoria	Queensbridge/Ravenswood	Queens	Queens
3/12/2019 10:20	3/12/2019 10:42	1	2.7	16	3.47	0	22.77	yellow	credit card	Clinton West	Upper East Side North	Manhattan	Manhattan
3/27/2019 16:51	3/27/2019 16:56	1	0.6	5	1.86	0	11.16	yellow	credit card	Central Park	Central Park	Manhattan	Manhattan
3/29/2019 4:17	3/29/2019 4:21	1	0.62	5	0	0	8.8	yellow	cash	Lower East Side	East Village	Manhattan	Manhattan
3/24/2019 18:19	3/24/2019 18:31	2	0.7	8	0	0	11.3	yellow	cash	Times Sq/Theatre District	Midtown Center	Manhattan	Manhattan
3/11/2019 7:43	3/11/2019 7:58	1	4.1	14.5	4	0	21.8	yellow	credit card	Downtown Brooklyn/MetroTech	Flatiron	Brooklyn	Manhattan
3/30/2019 22:41	3/30/2019 22:45	2	0.8	5	1	0	9.8	yellow	credit card	Little Italy/NoLiTa	East Village	Manhattan	Manhattan
3/30/2019 2:42	3/30/2019 2:49	4	1	7	2.15	0	12.95	yellow	credit card	Penn Station/Madison Sq West	Clinton East	Manhattan	Manhattan
3/20/2019 8:50	3/20/2019 9:07	1	4.83	17	0	0	17.8	yellow	credit card	Two Bridges/Seward Park	Lenox Hill East	Manhattan	Manhattan
3/14/2019 21:20	3/14/2019 21:34	1	2.81	11.5	1.7	0	17	yellow	credit card	Midtown Center	Yorkville West	Manhattan	Manhattan
3/12/2019 7:55	3/12/2019 8:06	1	1.34	8.5	2.36	0	14.16	yellow	credit card	Upper East Side South	Midtown East	Manhattan	Manhattan
3/17/2019 21:14	3/17/2019 21:20	2	0.98	6	1.96	0	11.76	yellow	credit card	Gramercy	East Village	Manhattan	Manhattan
3/25/2019 15:04	3/25/2019 15:08	0	0.9	5.5	1.25	0	7.55	yellow	credit card	Queensbridge/Ravenswood	Queensbridge/Ravenswood	Queens	Queens
3/13/2019 12:47	3/13/2019 12:50	1	0.94	4.5	1.56	0	9.36	yellow	credit card	Hudson Sq	Meatpacking/West Village West	Manhattan	Manhattan
3/3/2019 9:26	3/3/2019 9:31	1	0.99	5.5	0	0	8.8	yellow	cash	Central Park	Manhattan Valley	Manhattan	Manhattan
3/22/2019 17:53	3/22/2019 18:19	0	3.5	17.5	3	0	24.8	yellow	credit card	Times Sq/Theatre District	TriBeCa/Civic Center	Manhattan	Manhattan
3/17/2019 14:01	3/17/2019 14:16	1	1.42	10.5	0	0	13.8	yellow	cash	Penn Station/Madison Sq West	Midtown Center	Manhattan	Manhattan
3/15/2019 14:55	3/15/2019 15:01	1	1.2	6	0	0	9.3	yellow	cash	Upper East Side North	Upper West Side North	Manhattan	Manhattan
3/26/2019 6:44	3/26/2019 6:55	2	3.04	11.5	2.96	0	17.76	yellow	credit card	Battery Park City	Penn Station/Madison Sq West	Manhattan	Manhattan
3/4/2019 0:46	3/4/2019 1:28	1	18.98	52	13.82	0	69.12	yellow	credit card	JFK Airport	Upper East Side North	Queens	Manhattan
3/3/2019 13:23	3/3/2019 13:35	1	1.67	10	0	0	13.3	yellow	cash	Central Park	Times Sq/Theatre District	Manhattan	Manhattan
3/20/2019 18:27	3/20/2019 18:38	1	1.92	9	0	0	13.3	yellow	cash	Lenox Hill West	Upper West Side South	Manhattan	Manhattan
3/23/2019 23:17	3/23/2019 23:28	2	2.2	10	1.38	0	15.18	yellow	credit card	Yorkville West	Murray Hill	Manhattan	Manhattan
3/31/2019 20:52	3/31/2019 20:55	0	0.9	4.5	1	0	9.3	yellow	credit card	Hudson Sq	West Village	Manhattan	Manhattan
3/2/2019 17:57	3/2/2019 18:57	1	23.33	52	12.21	5.76	73.27	yellow	credit card	JFK Airport	Lincoln Square West	Queens	Manhattan
3/26/2019 10:05	3/26/2019 10:24	1	2	13	3.25	0	19.55	yellow	credit card	Upper West Side South	Midtown North	Manhattan	Manhattan
3/29/2019 14:26	3/29/2019 14:35	3	1.5	8	0	0	11.3	yellow	cash	UN/Turtle Bay South	Gramercy	Manhattan	Manhattan
3/16/2019 13:40	3/16/2019 13:56	2	2.6	12.5	2.65	0	15.95	yellow	credit card	Astoria	Woodside	Queens	Queens
3/2/2019 4:32	3/2/2019 4:41	1	2.6	10	1	0	14.8	yellow	credit card	Murray Hill	Yorkville West	Manhattan	Manhattan
3/8/2019 12:46	3/8/2019 13:14	1	2.9	18	5.3	0	26.6	yellow	credit card	West Chelsea/Hudson Yards	Upper East Side South	Manhattan	Manhattan
3/12/2019 11:48	3/12/2019 11:55	1	0.56	6	1.86	0	11.16	yellow	credit card	Midtown East	Midtown Center	Manhattan	Manhattan
3/15/2019 11:21	3/15/2019 11:42	1	2.48	14.5	3.56	0	21.36	yellow	credit card	Murray Hill	Little Italy/NoLiTa	Manhattan	Manhattan
3/13/2019 21:17	3/13/2019 21:25	2	1.6	8	2.95	0	14.75	yellow	credit card	Upper West Side South	Lincoln Square East	Manhattan	Manhattan
3/25/2019 18:15	3/25/2019 18:16	2	0.07	2.5	0	0	4.3	yellow	credit card	Williamsbridge/Olinville	Williamsbridge/Olinville	Bronx	Bronx
3/2/2019 11:49	3/2/2019 11:58	2	2.69	10.5	2.76	0	16.56	yellow	credit card	Upper West Side South	Clinton East	Manhattan	Manhattan
3/17/2019 22:28	3/17/2019 22:32	1	0.67	5	1.76	0	10.56	yellow	credit card	Midtown South	Garment District	Manhattan	Manhattan
3/2/2019 19:20	3/2/2019 19:21	1	0.1	2.5	0	0	5.8	yellow		Lenox Hill West	Upper East Side South	Manhattan	Manhattan
3/28/2019 12:09	3/28/2019 12:27	2	2.6	13	3.25	0	19.55	yellow	credit card	Yorkville West	Lincoln Square East	Manhattan	Manhattan
3/10/2019 14:35	3/10/2019 14:45	1	0.8	7.5	0	0	10.8	yellow	cash	East Chelsea	Flatiron	Manhattan	Manhattan
3/11/2019 20:28	3/11/2019 20:45	2	2.46	13	0	0	16.8	yellow	cash	Garment District	Greenwich Village South	Manhattan	Manhattan
3/29/2019 14:20	3/29/2019 14:36	6	2.72	12.5	3.16	0	18.96	yellow	credit card	Hudson Sq	Murray Hill	Manhattan	Manhattan
3/13/2019 20:16	3/13/2019 20:27	1	1.7	9	1	0	13.8	yellow	credit card	Yorkville East	Upper East Side South	Manhattan	Manhattan
3/17/2019 22:43	3/17/2019 22:57	2	3.5	13	3.36	0	20.16	yellow	credit card	Lincoln Square East	Greenwich Village North	Manhattan	Manhattan
3/8/2019 7:00	3/8/2019 7:07	1	1.2	6.5	1	0	10.8	yellow	credit card	Midtown North	Midtown Center	Manhattan	Manhattan
3/14/2019 18:33	3/14/2019 18:40	1	0.91	6	2.58	0	12.88	yellow	credit card	Lincoln Square West	Lincoln Square East	Manhattan	Manhattan
3/1/2019 11:58	3/1/2019 12:10	1	0.9	8.5	0	0	11.8	yellow		Yorkville West	Upper East Side North	Manhattan	Manhattan
3/10/2019 15:01	3/10/2019 15:14	3	2	10.5	0	0	13.8	yellow	cash	Upper East Side South	Times Sq/Theatre District	Manhattan	Manhattan
3/24/2019 20:29	3/24/2019 20:54	2	7.42	23	6.7	0	33.5	yellow	credit card	East Village	Central Harlem North	Manhattan	Manhattan
3/27/2019 14:09	3/27/2019 14:52	1	5.12	27.5	6.16	0	36.96	yellow	credit card	Upper East Side North	East Village	Manhattan	Manhattan
3/9/2019 3:33	3/9/2019 3:46	1	4.12	15	0.08	0	18.88	yellow	credit card	Lower East Side	Battery Park City	Manhattan	Manhattan
3/27/2019 16:07	3/27/2019 16:27	3	2.46	13.5	4.45	0	22.25	yellow	credit card	Financial District North	East Village	Manhattan	Manhattan
3/1/2019 12:40	3/1/2019 12:55	1	1.78	10.5	2	0	15.8	yellow	credit card	Lincoln Square East	Midtown East	Manhattan	Manhattan
